hs_code,product_description,rule_name,step_order,step_type,step_content,threshold_value,exceptions
845180,同上,RCEP,1,RVC,,40,
845190,零件,RCEP,1,CTC,CTH,,
845190,同上,RCEP,1,RVC,,40,
845210,家用缝纫机,RCEP,1,CTC,CTSH,,
845210,同上,RCEP,1,RVC,,40,
845221,自动缝纫机,RCEP,1,CTC,CTSH,,
845221,同上,RCEP,1,RVC,,40,
845229,其他非自动缝纫机,RCEP,1,CTC,CTSH,,
845229,同上,RCEP,1,RVC,,40,
845230,缝纫机针,RCEP,1,CTC,CTSH,,
845230,同上,RCEP,1,RVC,,40,
845290,缝纫机及其部件的家具底座和盖子；缝纫机的其他零件,RCEP,1,CTC,CTH,,
845290,同上,RCEP,1,RVC,,40,
845310,用于制备鞣制或加工皮革生皮的机械,RCEP,1,CTC,CTSH,,
845310,同上,RCEP,1,RVC,,40,
845320,制鞋或修鞋机,RCEP,1,CTC,CTSH,,
845320,同上,RCEP,1,RVC,,40,
845380,其他皮革制品加工机械,RCEP,1,CTC,CTSH,,
845380,同上,RCEP,1,RVC,,40,
845390,零件,RCEP,1,CTC,CTH,,
845390,同上,RCEP,1,RVC,,40,
845410,转炉,RCEP,1,CTC,CTSH,,
845410,同上,RCEP,1,RVC,,40,
845420,钢锭模和钢包,RCEP,1,CTC,CTSH,,
845420,同上,RCEP,1,RVC,,40,
845430,铸造机,RCEP,1,CTC,CTSH,,
845430,同上,RCEP,1,RVC,,40,
845490,零件,RCEP,1,CTC,CTH,,
845490,同上,RCEP,1,RVC,,40,
845510,轧管机,RCEP,1,CTC,CTSH,,
845510,同上,RCEP,1,RVC,,40,
845521,热或冷热两用轧机,RCEP,1,CTC,CTSH,,
845521,同上,RCEP,1,RVC,,40,
845522,冷轧机,RCEP,1,CTC,CTSH,,
845522,同上,RCEP,1,RVC,,40,
845530,轧机用轧辊,RCEP,1,CTC,CTSH,,
845530,同上,RCEP,1,RVC,,40,
845590,其他零件,RCEP,1,CTC,CTH,,
845590,同上,RCEP,1,RVC,,40,
8456,用激光超声波电火花等加工材料的机床,RCEP,1,CTC,CTH,,
8456,同上,RCEP,1,RVC,,40,
8457,加工中心单工位组合机床多工位组合机床,RCEP,1,CTC,CTH,,853710
8457,同上,RCEP,1,RVC,,40,
845811,数控卧式车床,RCEP,1,CTC,CTH,,853710
845811,同上,RCEP,1,RVC,,40,
845819,其他卧式车床,RCEP,1,CTC,CTH,,
845819,同上,RCEP,1,RVC,,40,
845891,数控其他车床,RCEP,1,CTC,CTH,,853710
845891,同上,RCEP,1,RVC,,40,
845899,其他车床,RCEP,1,CTC,CTH,,
845899,同上,RCEP,1,RVC,,40,
845910,直线移动式动力头机床,RCEP,1,CTC,CTH,,853710
845910,同上,RCEP,1,RVC,,40,
845921,数控钻床,RCEP,1,CTC,CTH,,853710
845921,同上,RCEP,1,RVC,,40,
845929,其他钻床,RCEP,1,CTC,CTH,,
845929,同上,RCEP,1,RVC,,40,
845931,数控镗铣床,RCEP,1,CTC,CTH,,853710
845931,同上,RCEP,1,RVC,,40,
845939,其他镗铣床,RCEP,1,CTC,CTH,,
845939,同上,RCEP,1,RVC,,40,
845940,其他镗床,RCEP,1,CTC,CTH,,853710
845940,同上,RCEP,1,RVC,,40,
845951,数控升降台式铣床,RCEP,1,CTC,CTH,,853710
845951,同上,RCEP,1,RVC,,40,
845959,其他升降台式铣床,RCEP,1,CTC,CTH,,
845959,同上,RCEP,1,RVC,,40,
845961,数控其他铣床,RCEP,1,CTC,CTH,,853710
845961,同上,RCEP,1,RVC,,40,
845969,其他铣床,RCEP,1,CTC,CTH,,
845969,同上,RCEP,1,RVC,,40,
845970,其他螺纹或攻丝机,RCEP,1,CTC,CTH,,853710
845970,同上,RCEP,1,RVC,,40,
846011,数控平面磨床,RCEP,1,CTC,CTH,,853710
846011,同上,RCEP,1,RVC,,40,
846019,其他平面磨床,RCEP,1,CTC,CTH,,
846019,同上,RCEP,1,RVC,,40,
846021,数控其他磨床,RCEP,1,CTC,CTH,,853710
846021,同上,RCEP,1,RVC,,40,
846029,其他磨床,RCEP,1,CTC,CTH,,
846029,同上,RCEP,1,RVC,,40,
846031,数控工具磨床,RCEP,1,CTC,CTH,,853710
846031,同上,RCEP,1,RVC,,40,
846039,其他工具磨床,RCEP,1,CTC,CTH,,
846039,同上,RCEP,1,RVC,,40,
846040,珩磨或研磨机,RCEP,1,CTC,CTH,,853710
846040,同上,RCEP,1,RVC,,40,
846090,其他磨床,RCEP,1,CTC,CTH,,853710
846090,同上,RCEP,1,RVC,,40,
8461,刨床拉床切齿机锯床等,RCEP,1,CTC,CTH,,853710
8461,同上,RCEP,1,RVC,,40,
846210,锻压或模压机器（包括冲压机）和锤子,RCEP,1,CTC,CTH,,853710
846210,同上,RCEP,1,RVC,,40,
846221,数控折弯机折叠机矫直机或压平机,RCEP,1,CTC,CTH,,853710
846221,同上,RCEP,1,RVC,,40,
846229,其他折弯机折叠机矫直机或压平机,RCEP,1,CTC,CTH,,
846229,同上,RCEP,1,RVC,,40,
846231,数控剪板机（包括冲床）,RCEP,1,CTC,CTH,,853710
846231,同上,RCEP,1,RVC,,40,
846239,其他剪板机,RCEP,1,CTC,CTH,,
846239,同上,RCEP,1,RVC,,40,
846241,数控冲床或切槽机,RCEP,1,CTC,CTH,,853710
846241,同上,RCEP,1,RVC,,40,
846249,其他冲床或切槽机,RCEP,1,CTC,CTH,,
846249,同上,RCEP,1,RVC,,40,
846291,液压机,RCEP,1,CTC,CTH,,853710
846291,同上,RCEP,1,RVC,,40,
846299,其他压力机,RCEP,1,CTC,CTH,,853710
846299,同上,RCEP,1,RVC,,40,
8463,其他金属或金属陶瓷加工机床,RCEP,1,CTC,CTH,,
8463,同上,RCEP,1,RVC,,40,
8464,石材陶瓷混凝土等矿物材料加工机床,RCEP,1,CTC,CTH,,
8464,同上,RCEP,1,RVC,,40,
8465,木材软木骨硬质塑料等加工机床,RCEP,1,CTC,CTH,,
8465,同上,RCEP,1,RVC,,40,
8466,适用于品目8456至8465机器的零件和附件,RCEP,1,CTC,CTH,,
8466,同上,RCEP,1,RVC,,40,
846711,气动旋转式手持工具,RCEP,1,CTC,CTSH,,
846711,同上,RCEP,1,RVC,,40,
846719,其他气动手持工具,RCEP,1,CTC,CTSH,,
846719,同上,RCEP,1,RVC,,40,
846721,电动钻,RCEP,1,CTC,CTSH,,
846721,同上,RCEP,1,RVC,,40,
846722,电动锯,RCEP,1,CTC,CTSH,,
846722,同上,RCEP,1,RVC,,40,
846729,其他电动手持工具,RCEP,1,CTC,CTSH,,
846729,同上,RCEP,1,RVC,,40,
846781,链锯,RCEP,1,CTC,CTSH,,
846781,同上,RCEP,1,RVC,,40,
846789,其他非电动手持工具,RCEP,1,CTC,CTSH,,
846789,同上,RCEP,1,RVC,,40,
846791,零件链锯用,RCEP,1,CTC,CTH,,
846791,同上,RCEP,1,RVC,,40,
846792,零件气动工具用,RCEP,1,CTC,CTH,,
846792,同上,RCEP,1,RVC,,40,
846799,零件其他手持工具用,RCEP,1,CTC,CTH,,
846799,同上,RCEP,1,RVC,,40,
846810,手提式焊枪,RCEP,1,CTC,CTSH,,
846810,同上,RCEP,1,RVC,,40,
846820,其他气动焊接钎焊或切割机器,RCEP,1,CTC,CTSH,,
846820,同上,RCEP,1,RVC,,40,
846880,其他焊接钎焊或切割机器,RCEP,1,CTC,CTSH,,
846880,同上,RCEP,1,RVC,,40,
846890,零件,RCEP,1,CTC,CTH,,
846890,同上,RCEP,1,RVC,,40,
846900,打字机；文字处理机,RCEP,1,CTC,CTH,,
846900,同上,RCEP,1,RVC,,40,
8470,具有计算功能的电子计算器及袖珍数据记录机,RCEP,1,CTC,CTH,,
8470,同上,RCEP,1,RVC,,40,
8471,自动数据处理机及其部件,RCEP,1,CTC,CTH,,
8471,同上,RCEP,1,RVC,,40,
8472,其他办公机器,RCEP,1,CTC,CTH,,
8472,同上,RCEP,1,RVC,,40,
8473,仅适用于或主要与品目8469至8472的机器一起使用的零件和附件,RCEP,1,CTC,CTH,,
8473,同上,RCEP,1,RVC,,40,
847410,分拣筛选分离或洗衣机,RCEP,1,CTC,CTSH,,
847410,同上,RCEP,1,RVC,,40,
847420,粉碎机或磨床,RCEP,1,CTC,CTSH,,
847420,同上,RCEP,1,RVC,,40,
847431,混凝土或砂浆搅拌机,RCEP,1,CTC,CTSH,,
847431,同上,RCEP,1,RVC,,40,
847432,沥青与矿物质混合机械,RCEP,1,CTC,CTSH,,
847432,同上,RCEP,1,RVC,,40,
847439,其他混合机或捏合机,RCEP,1,CTC,CTSH,,
847439,同上,RCEP,1,RVC,,40,
847480,其他成型机械,RCEP,1,CTC,CTSH,,
847480,同上,RCEP,1,RVC,,40,
847490,零件,RCEP,1,CTC,CTH,,
847490,同上,RCEP,1,RVC,,40,
847510,在玻璃外壳内组装电灯电子管等的机器,RCEP,1,CTC,CTSH,,
847510,同上,RCEP,1,RVC,,40,
847521,光纤及其预制件制造机械,RCEP,1,CTC,CTSH,,
847521,同上,RCEP,1,RVC,,40,
847529,其他制造或热加工玻璃的机器,RCEP,1,CTC,CTSH,,
847529,同上,RCEP,1,RVC,,40,
847590,零件,RCEP,1,CTC,CTH,,
847590,同上,RCEP,1,RVC,,40,
847621,装有加热或制冷装置的自动饮料自动售货机,RCEP,1,CTC,CTSH,,
847621,同上,RCEP,1,RVC,,40,
847629,其他自动饮料自动售货机,RCEP,1,CTC,CTSH,,
847629,同上,RCEP,1,RVC,,40,
847681,装有加热或制冷装置的其他自动售货机,RCEP,1,CTC,CTSH,,
847681,同上,RCEP,1,RVC,,40,
847689,其他自动售货机,RCEP,1,CTC,CTSH,,
847689,同上,RCEP,1,RVC,,40,
847690,零件,RCEP,1,CTC,CTH,,
847690,同上,RCEP,1,RVC,,40,
847710,注塑机,RCEP,1,CTC,CTSH,,
847710,同上,RCEP,1,RVC,,40,
847720,挤出机,RCEP,1,CTC,CTSH,,
847720,同上,RCEP,1,RVC,,40,
847730,吹塑机,RCEP,1,CTC,CTSH,,
847730,同上,RCEP,1,RVC,,40,
847740,真空成型机及其他热成型机,RCEP,1,CTC,CTSH,,
847740,同上,RCEP,1,RVC,,40,
847751,充气轮胎的成型或翻新机器,RCEP,1,CTC,CTSH,,
847751,同上,RCEP,1,RVC,,40,
847759,其他模塑或成型机,RCEP,1,CTC,CTSH,,
847759,同上,RCEP,1,RVC,,40,
847780,其他橡胶或塑料加工机械,RCEP,1,CTC,CTSH,,
847780,同上,RCEP,1,RVC,,40,
847790,零件,RCEP,1,CTC,CTH,,
847790,同上,RCEP,1,RVC,,40,
847810,配制或调制烟叶的机械,RCEP,1,CTC,CTSH,,
847810,同上,RCEP,1,RVC,,40,
847890,零件,RCEP,1,CTC,CTH,,
847890,同上,RCEP,1,RVC,,40,
847910,公共工程建筑物用机械,RCEP,1,CTC,CTSH,,
847910,同上,RCEP,1,RVC,,40,
847920,提取或制备动物或固定植物脂肪或油的机械,RCEP,1,CTC,CTSH,,
847920,同上,RCEP,1,RVC,,40,
847930,制造木质板材的压力机及处理木材的机械,RCEP,1,CTC,CTSH,,
847930,同上,RCEP,1,RVC,,40,
847940,绳索或电缆制造机,RCEP,1,CTC,CTSH,,
847940,同上,RCEP,1,RVC,,40,
847950,工业机器人,RCEP,1,CTC,CTSH,,
847950,同上,RCEP,1,RVC,,40,
847960,蒸发式空气冷却器,RCEP,1,CTC,CTSH,,
847960,同上,RCEP,1,RVC,,40,
847971,机场用旅客登机桥,RCEP,1,CTC,CTSH,,
847971,同上,RCEP,1,RVC,,40,
847979,其他旅客登机桥,RCEP,1,CTC,CTSH,,
847979,同上,RCEP,1,RVC,,40,
847981,处理金属的机器（包括绕线机）,RCEP,1,CTC,CTSH,,
847981,同上,RCEP,1,RVC,,40,
847982,混合揉捏粉碎研磨筛选均质乳化或搅拌机,RCEP,1,CTC,CTSH,,
847982,同上,RCEP,1,RVC,,40,
847989,其他具有独立功能的机器,RCEP,1,CTC,CTSH,,
847989,同上,RCEP,1,RVC,,40,
847990,零件,RCEP,1,CTC,CTH,,
847990,同上,RCEP,1,RVC,,40,
8480,金属铸造用型箱模架模具,RCEP,1,CTC,CTH,,
8480,同上,RCEP,1,RVC,,40,
848110,减压阀,RCEP,1,CTC,CTSH,,
848110,同上,RCEP,1,RVC,,40,
848120,油压或气压传动用阀门,RCEP,1,CTC,CTSH,,
848120,同上,RCEP,1,RVC,,40,
848130,止回阀,RCEP,1,CTC,CTSH,,
848130,同上,RCEP,1,RVC,,40,
848140,安全阀或溢流阀,RCEP,1,CTC,CTSH,,
848140,同上,RCEP,1,RVC,,40,
848180,其他阀门龙头等装置,RCEP,1,CTC,CTSH,,
848180,同上,RCEP,1,RVC,,40,
848190,零件,RCEP,1,CTC,CTH,,
848190,同上,RCEP,1,RVC,,40,
848210,滚珠轴承,RCEP,1,CTC,CTSH,,
848210,同上,RCEP,1,RVC,,40,
848220,圆锥滚子轴承,RCEP,1,CTC,CTSH,,
848220,同上,RCEP,1,RVC,,40,
848230,球面滚子轴承,RCEP,1,CTC,CTSH,,
848230,同上,RCEP,1,RVC,,40,
848240,滚针轴承,RCEP,1,CTC,CTSH,,
848240,同上,RCEP,1,RVC,,40,
848250,其他圆柱滚子轴承,RCEP,1,CTC,CTSH,,
848250,同上,RCEP,1,RVC,,40,
848280,其他轴承,RCEP,1,CTC,CTSH,,
848280,同上,RCEP,1,RVC,,40,
848291,球针和滚筒,RCEP,1,CTC,CTH,,
848291,同上,RCEP,1,RVC,,40,
848299,其他零件,RCEP,1,CTC,CTH,,
848299,同上,RCEP,1,RVC,,40,
848310,传动轴（包括凸轮轴和曲轴）和曲柄,RCEP,1,CTC,CTSH,,
848310,同上,RCEP,1,RVC,,40,
848320,轴承座包括滚珠或滚柱轴承,RCEP,1,CTC,CTSH,,
848320,同上,RCEP,1,RVC,,40,
848330,不含球或滚柱轴承的轴承座；滑动轴轴承,RCEP,1,CTC,CTSH,,
848330,同上,RCEP,1,RVC,,40,
848340,齿轮和传动装置；滚珠或滚柱丝杆；齿轮箱,RCEP,1,CTC,CTSH,,
848340,同上,RCEP,1,RVC,,40,
848350,飞轮和滑轮,RCEP,1,CTC,CTSH,,
848350,同上,RCEP,1,RVC,,40,
848360,离合器和联轴器,RCEP,1,CTC,CTSH,,
848360,同上,RCEP,1,RVC,,40,
848390,单独列示的齿轮链轮和其他传动元件；零件,RCEP,1,CTC,CTH,,
848390,同上,RCEP,1,RVC,,40,
8484,密封垫片；机械密封件,RCEP,1,CTC,CTH,,
8484,同上,RCEP,1,RVC,,40,
848610,制造晶圆和晶圆片的机器,RCEP,1,CTC,CTSH,,
848610,同上,RCEP,1,RVC,,40,
848620,用于制造半导体器件或电子集成电路的机器,RCEP,1,CTC,CTSH,,
848620,同上,RCEP,1,RVC,,40,
848630,制造平板显示器的机器,RCEP,1,CTC,CTSH,,
848630,同上,RCEP,1,RVC,,40,
848640,本章注9（C）规定的机器和仪器,RCEP,1,CTC,CTSH,,
848640,同上,RCEP,1,RVC,,40,
848690,零件和附件,RCEP,1,CTC,CTH,,
848690,同上,RCEP,1,RVC,,40,
8487,非电气的机械零件,RCEP,1,CTC,CTH,,
8487,同上,RCEP,1,RVC,,40,
8501,电动机发电机（不包括发电机组）,RCEP,1,CTC,CTH,,
8501,同上,RCEP,1,RVC,,40,
8502,发电机组和旋转变流器,RCEP,1,CTC,CTH,,
8502,同上,RCEP,1,RVC,,40,
850300,仅适用或主要适用于品目8501或8502的机器的零件,RCEP,1,CTC,CTH,,
850300,同上,RCEP,1,RVC,,40,
850410,放电灯或灯管用镇流器,RCEP,1,CTC,CTSH,,
850410,同上,RCEP,1,RVC,,40,
850421,液体介质变压器电力处理能力不超过650千伏安,RCEP,1,CTC,CTSH,,850422,850423
850421,同上,RCEP,1,RVC,,40,
850422,液体介质变压器电力处理能力超过650千伏安但不超过10000千伏安,RCEP,1,CTC,CTSH,,850421,850423
850422,同上,RCEP,1,RVC,,40,
850423,液体介质变压器电力处理能力超过10000千伏安,RCEP,1,CTC,CTSH,,850421,850422
850423,同上,RCEP,1,RVC,,40,
850431,其他变压器电力处理能力不超过1千伏安,RCEP,1,CTC,CTSH,,850432-850434
850431,同上,RCEP,1,RVC,,40,
850432,其他变压器电力处理能力超过1千伏安但不超过16千伏安,RCEP,1,CTC,CTSH,,850431,850433,850434
850432,同上,RCEP,1,RVC,,40,
850433,其他变压器电力处理能力超过16千伏安但不超过500千伏安,RCEP,1,CTC,CTSH,,850431,850432,850434
850433,同上,RCEP,1,RVC,,40,
850434,其他变压器电力处理能力超过500千伏安,RCEP,1,CTC,CTSH,,850431-850433
850434,同上,RCEP,1,RVC,,40,
850440,静止式变流器,RCEP,1,CTC,CTSH,,
850440,同上,RCEP,1,RVC,,40,
850450,其他电感器,RCEP,1,CTC,CTSH,,
850450,同上,RCEP,1,RVC,,40,
850490,零件,RCEP,1,CTC,CTH,,
850490,同上,RCEP,1,RVC,,40,
850511,永磁体及磁化后拟成为永磁体的物品金属制,RCEP,1,CTC,CTSH,,
850511,同上,RCEP,1,RVC,,40,
850519,永磁体及磁化后拟成为永磁体的物品其他,RCEP,1,CTC,CTSH,,
850519,同上,RCEP,1,RVC,,40,
850520,电磁联轴器离合器和制动器,RCEP,1,CTC,CTSH,,
850520,同上,RCEP,1,RVC,,40,
850590,其他包括零件,RCEP,1,CTC,CTH,,
850590,同上,RCEP,1,RVC,,40,
850610,原电池二氧化锰,RCEP,1,CTC,CTSH,,
850610,同上,RCEP,1,RVC,,40,
850630,原电池氧化汞,RCEP,1,CTC,CTSH,,
850630,同上,RCEP,1,RVC,,40,
850640,原电池氧化银,RCEP,1,CTC,CTSH,,
850640,同上,RCEP,1,RVC,,40,
850650,原电池锂,RCEP,1,CTC,CTSH,,
850650,同上,RCEP,1,RVC,,40,
850660,原电池空气锌,RCEP,1,CTC,CTSH,,
850660,同上,RCEP,1,RVC,,40,
850680,其他原电池,RCEP,1,CTC,CTSH,,
850680,同上,RCEP,1,RVC,,40,
850690,零件,RCEP,1,CTC,CTH,,
850690,同上,RCEP,1,RVC,,40,
850710,用于启动活塞发动机的铅酸蓄电池,RCEP,1,CTC,CTH,,
850710,同上,RCEP,1,RVC,,40,
850720,其他铅酸蓄电池,RCEP,1,CTC,CTSH,,
850720,同上,RCEP,1,RVC,,40,
850730,镍镉蓄电池,RCEP,1,CTC,CTSH,,
850730,同上,RCEP,1,RVC,,40,
850740,镍铁蓄电池,RCEP,1,CTC,CTSH,,
850740,同上,RCEP,1,RVC,,40,
850750,金属氢化物镍蓄电池,RCEP,1,CTC,CTSH,,
850750,同上,RCEP,1,RVC,,40,
850760,锂离子蓄电池,RCEP,1,CTC,CTSH,,
850760,同上,RCEP,1,RVC,,40,
850780,其他蓄电池,RCEP,1,CTC,CTSH,,
850780,同上,RCEP,1,RVC,,40,
850790,零件,RCEP,1,CTC,CTH,,
850790,同上,RCEP,1,RVC,,40,
850811,真空吸尘器功率不超过1500瓦容量不超过20升装有尘袋,RCEP,1,CTC,CTSH,,
850811,同上,RCEP,1,RVC,,40,
850819,其他真空吸尘器自备电动机,RCEP,1,CTC,CTSH,,
850819,同上,RCEP,1,RVC,,40,
850860,其他真空吸尘器,RCEP,1,CTC,CTSH,,
850860,同上,RCEP,1,RVC,,40,
850870,零件,RCEP,1,CTC,CTH,,
850870,同上,RCEP,1,RVC,,40,
850940,食品粉碎机和搅拌机；水果或蔬菜榨汁机,RCEP,1,CTC,CTSH,,
850940,同上,RCEP,1,RVC,,40,
850980,其他家用机电设备,RCEP,1,CTC,CTSH,,
850980,同上,RCEP,1,RVC,,40,
850990,零件,RCEP,1,CTC,CTH,,
850990,同上,RCEP,1,RVC,,40,
851010,剃须刀,RCEP,1,CTC,CTSH,,
851010,同上,RCEP,1,RVC,,40,
851020,理发器,RCEP,1,CTC,CTSH,,
851020,同上,RCEP,1,RVC,,40,
851030,脱毛设备,RCEP,1,CTC,CTSH,,
851030,同上,RCEP,1,RVC,,40,
851090,零件,RCEP,1,CTC,CTH,,
851090,同上,RCEP,1,RVC,,40,
851110,火花塞,RCEP,1,CTC,CTSH,,
851110,同上,RCEP,1,RVC,,40,
851120,点火磁电机；永磁发电机；磁性飞轮,RCEP,1,CTC,CTSH,,
851120,同上,RCEP,1,RVC,,40,
851130,分电器；点火线圈,RCEP,1,CTC,CTSH,,
851130,同上,RCEP,1,RVC,,40,
851140,起动机及两用起动发电机,RCEP,1,CTC,CTSH,,
851140,同上,RCEP,1,RVC,,40,
851150,其他发电机,RCEP,1,CTC,CTSH,,
851150,同上,RCEP,1,RVC,,40,
851180,其他设备,RCEP,1,CTC,CTSH,,
851180,同上,RCEP,1,RVC,,40,
851190,零件,RCEP,1,CTC,CTH,,
851190,同上,RCEP,1,RVC,,40,
851210,自行车用照明或视觉信号设备,RCEP,1,CTC,CTSH,,
851210,同上,RCEP,1,RVC,,40,
851220,其他照明或视觉信号设备,RCEP,1,CTC,CTSH,,
851220,同上,RCEP,1,RVC,,40,
851230,声音信号设备,RCEP,1,CTC,CTSH,,
851230,同上,RCEP,1,RVC,,40,
851240,风挡雨刷除霜器和除雾器,RCEP,1,CTC,CTSH,,
851240,同上,RCEP,1,RVC,,40,
851290,零件,RCEP,1,CTC,CTH,,
851290,同上,RCEP,1,RVC,,40,
851310,自供能源的手提式电灯,RCEP,1,CTC,CTSH,,
851310,同上,RCEP,1,RVC,,40,
851390,零件,RCEP,1,CTC,CTH,,
851390,同上,RCEP,1,RVC,,40,
851410,电阻加热炉和烤箱,RCEP,1,CTC,CTSH,,
851410,同上,RCEP,1,RVC,,40,
851420,以感应或介电损耗起作用的炉子和烤箱,RCEP,1,CTC,CTSH,,
851420,同上,RCEP,1,RVC,,40,
851430,其他炉子和烤箱,RCEP,1,CTC,CTSH,,
851430,同上,RCEP,1,RVC,,40,
851440,通过感应或介电损耗对材料进行热处理的其他设备,RCEP,1,CTC,CTSH,,
851440,同上,RCEP,1,RVC,,40,
851490,零件,RCEP,1,CTC,CTH,,
851490,同上,RCEP,1,RVC,,40,
851511,焊铁和焊枪,RCEP,1,CTC,CTSH,,
851511,同上,RCEP,1,RVC,,40,
851519,其他钎焊或焊接机器,RCEP,1,CTC,CTSH,,
851519,同上,RCEP,1,RVC,,40,
851521,金属电阻焊接设备全自动或部分自动,RCEP,1,CTC,CTSH,,
851521,同上,RCEP,1,RVC,,40,
851529,其他金属电阻焊接设备,RCEP,1,CTC,CTSH,,
851529,同上,RCEP,1,RVC,,40,
851531,金属电弧焊接设备全自动或部分自动,RCEP,1,CTC,CTSH,,
851531,同上,RCEP,1,RVC,,40,
851539,其他金属电弧焊接设备,RCEP,1,CTC,CTSH,,
851539,同上,RCEP,1,RVC,,40,
851580,其他焊接钎焊或切割机器,RCEP,1,CTC,CTSH,,
851580,同上,RCEP,1,RVC,,40,
851590,零件,RCEP,1,CTC,CTH,,
851590,同上,RCEP,1,RVC,,40,
851610,瞬间或储存式电热水器和浸入式热水器,RCEP,1,CTC,CTSH,,
851610,同上,RCEP,1,RVC,,40,
851621,电热空间设备蓄热散热器,RCEP,1,CTC,CTSH,,
851621,同上,RCEP,1,RVC,,40,
851629,其他电热空间设备和电热土壤设备,RCEP,1,CTC,CTSH,,
851629,同上,RCEP,1,RVC,,40,
851631,电吹风机,RCEP,1,CTC,CTSH,,
851631,同上,RCEP,1,RVC,,40,
851632,其他电热理发器械,RCEP,1,CTC,CTSH,,
851632,同上,RCEP,1,RVC,,40,
851633,手干燥装置,RCEP,1,CTC,CTSH,,
851633,同上,RCEP,1,RVC,,40,
851640,电熨斗,RCEP,1,CTC,CTSH,,
851640,同上,RCEP,1,RVC,,40,
851650,微波炉,RCEP,1,CTC,CTSH,,
851650,同上,RCEP,1,RVC,,40,
851660,其他烤箱；炊具烹饪盘烤架等,RCEP,1,CTC,CTSH,,
851660,同上,RCEP,1,RVC,,40,
851671,咖啡壶或茶壶,RCEP,1,CTC,CTSH,,
851671,同上,RCEP,1,RVC,,40,
851672,多士炉,RCEP,1,CTC,CTSH,,
851672,同上,RCEP,1,RVC,,40,
851679,其他电热器具,RCEP,1,CTC,CTSH,,
851679,同上,RCEP,1,RVC,,40,
851680,电加热电阻器,RCEP,1,CTC,CTSH,,
851680,同上,RCEP,1,RVC,,40,
851690,零件,RCEP,1,CTC,CTH,,
851690,同上,RCEP,1,RVC,,40,
851711,带无绳电话的有线电话机,RCEP,1,CTC,CTSH,,
851711,同上,RCEP,1,RVC,,40,
851712,蜂窝网络或其他无线网络用电话,RCEP,1,CTC,CTSH,,
851712,同上,RCEP,1,RVC,,40,
851718,其他电话机,RCEP,1,CTC,CTSH,,
851718,同上,RCEP,1,RVC,,40,
851761,基站,RCEP,1,CTC,CTSH,,
851761,同上,RCEP,1,RVC,,40,
851762,接收转换和传输或再生语音图像或其他数据的机器（包括交换和路由设备）,RCEP,1,CTC,CTSH,,
851762,同上,RCEP,1,RVC,,40,
851769,其他传输或接收设备,RCEP,1,CTC,CTSH,,
851769,同上,RCEP,1,RVC,,40,
851770,零件,RCEP,1,CTC,CTH,,
851770,同上,RCEP,1,RVC,,40,
851810,麦克风和麦克风支架,RCEP,1,CTC,CTSH,,
851810,同上,RCEP,1,RVC,,40,
851821,安装在扬声器外壳内的单个扬声器,RCEP,1,CTC,CTSH,,
851821,同上,RCEP,1,RVC,,40,
851822,安装在同一外壳内的多个扬声器,RCEP,1,CTC,CTSH,,
851822,同上,RCEP,1,RVC,,40,
851829,其他扬声器,RCEP,1,CTC,CTSH,,
851829,同上,RCEP,1,RVC,,40,
851830,耳机和耳机不论是否与麦克风组合；由麦克风和一个或多个扬声器组成的设备,RCEP,1,CTC,CTSH,,
851830,同上,RCEP,1,RVC,,40,
851840,音频电放大器,RCEP,1,CTC,CTSH,,
851840,同上,RCEP,1,RVC,,40,
851850,电声放大器组,RCEP,1,CTC,CTSH,,
851850,同上,RCEP,1,RVC,,40,
851890,零件,RCEP,1,CTC,CTH,,
851890,同上,RCEP,1,RVC,,40,
8519,录音或放音设备,RCEP,1,CTC,CTH,,
8519,同上,RCEP,1,RVC,,40,
8521,录像或重放装置不论是否装有视频调谐器,RCEP,1,CTC,CTH,,
8521,同上,RCEP,1,RVC,,40,
8522,仅适用于或主要适用于品目8519或8521的仪器的零件和附件,RCEP,1,CTC,CTH,,
8522,同上,RCEP,1,RVC,,40,
8523,用于记录声音或其他现象的磁盘磁带固态非易失性存储设备“智能卡”及其他介质不论是否录制,RCEP,1,CTC,CTH,,
8523,同上,RCEP,1,RVC,,40,
8525,广播电视传输设备；电视摄影机数字摄影机录像摄影机,RCEP,1,CTC,CTH,,
8525,同上,RCEP,1,RVC,,40,
8526,雷达设备无线电导航设备和无线电遥控设备,RCEP,1,CTC,CTH,,
8526,同上,RCEP,1,RVC,,40,
8527,无线电广播接收设备,RCEP,1,CTC,CTH,,
8527,同上,RCEP,1,RVC,,40,
8528,监视器和投影仪；电视接收设备,RCEP,1,CTC,CTH,,
8528,同上,RCEP,1,RVC,,40,
8529,适用于单独或主要与品目8525至8528的仪器一起使用的零件,RCEP,1,CTC,CTH,,
8529,同上,RCEP,1,RVC,,40,
853010,铁路或有轨电车设备,RCEP,1,CTC,CTSH,,
853010,同上,RCEP,1,RVC,,40,
853080,其他信号安全或交通管理设备,RCEP,1,CTC,CTSH,,
853080,同上,RCEP,1,RVC,,40,
853090,零件,RCEP,1,CTC,CTH,,
853090,同上,RCEP,1,RVC,,40,
853110,防盗或火警报警器及类似设备,RCEP,1,CTC,CTSH,,
853110,同上,RCEP,1,RVC,,40,
853120,包含液晶装置或发光二极管的指示板,RCEP,1,CTC,CTSH,,
853120,同上,RCEP,1,RVC,,40,
